N,noise,asym,matchup,seed,avg_markup,price_sd,time_to_collusion,gini
2,0.0,False,heuristic,80,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,81,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,82,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,83,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,84,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,85,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,86,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,87,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,88,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,89,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,90,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,91,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,92,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,93,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,94,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,95,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,96,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,97,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,98,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,heuristic,99,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,0,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,1,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,2,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,3,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,4,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,5,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,6,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,7,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,8,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,9,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,10,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,11,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,12,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,13,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,14,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,15,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,16,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,17,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,18,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,19,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,20,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,21,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,22,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,23,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,24,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,25,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,26,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,27,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,28,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,29,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,30,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,31,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,32,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,33,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,34,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,35,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,36,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,37,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,38,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,39,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,40,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,41,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,42,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,43,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,44,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,45,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,46,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,47,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,48,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,49,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,50,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,51,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,52,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,53,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,54,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,55,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,56,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,57,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,58,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,59,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,60,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,61,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,62,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,63,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,64,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,65,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,66,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,67,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,68,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,69,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,70,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,71,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,72,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,73,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,74,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,75,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,76,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,77,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,78,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,79,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,80,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,81,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,82,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,83,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,84,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,85,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,86,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,87,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,88,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,89,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,90,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,91,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,92,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,93,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,94,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,95,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,96,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,97,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,98,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,llm,99,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,0,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,1,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,2,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,3,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,4,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,5,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,6,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,7,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,8,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,9,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,10,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,11,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,12,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,13,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,14,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,15,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,16,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,17,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,18,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,19,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,20,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,21,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,22,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,23,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,24,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,25,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,26,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,27,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,28,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,29,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,30,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,31,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,32,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,33,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,34,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,35,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,36,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,37,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,38,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,39,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,40,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,41,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,42,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,43,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,44,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,45,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,46,0.01999999999999975,1.8225036628030615e-15,,0.0
2,0.0,False,mixed,47,0.01999999999999975,1.8225036628030615e-15,,0.0
