generation,pair,round_actions,payoffs,reasoning_A,reasoning_B,score_A,score_B
1,Agent_8-Agent_1,D-C,5-0,Always Defect strategy,Generous Tit-for-Tat: default cooperation,36,36
1,Agent_8-Agent_2,D-C,5-0,Always Defect strategy,Tit-for-Tat: starting with cooperation,41,36
1,Agent_8-Agent_3,D-C,5-0,Always Defect strategy,"Win-Stay, Lose-Shift: default cooperation",46,36
1,Agent_8-Agent_4,D-C,5-0,Always Defect strategy,Contrite Tit-for-Tat: default cooperation,51,36
1,Agent_8-Agent_5,D-C,5-0,Always Defect strategy,Always Cooperate strategy,56,36
1,Agent_8-Agent_6,D-C,5-0,Always Defect strategy,Grim Trigger: continuing cooperation,61,36
1,Agent_8-Agent_7,D-D,1-1,Always Defect strategy,Suspicious Tit-for-Tat: starting with defection,62,64
1,Agent_8-Agent_8,D-D,1-1,Always Defect strategy,Always Defect strategy,64,64
2,Agent_1-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,6
2,Agent_1-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,11,0
2,Agent_1-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,3
2,Agent_1-Agent_4,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,14,5
2,Agent_1-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,19,0
2,Agent_1-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,19,5
2,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,19,5
2,Agent_1-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,19,5
2,Agent_2-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,5,19
2,Agent_2-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,11,11
2,Agent_2-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,6
2,Agent_2-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,17,8
2,Agent_2-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,20,3
2,Agent_2-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,20,10
2,Agent_2-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,20,10
2,Agent_2-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,20,10
2,Agent_3-Agent_1,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,11,19
2,Agent_3-Agent_2,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,16,20
2,Agent_3-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,22,22
2,Agent_3-Agent_4,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,27,8
2,Agent_3-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,30,6
2,Agent_3-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,31,11
2,Agent_3-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,31,15
2,Agent_3-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,32,11
2,Agent_4-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,8,24
2,Agent_4-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,11,23
2,Agent_4-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,14,35
2,Agent_4-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,20,20
2,Agent_4-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: forgiving defection,25,6
2,Agent_4-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,25,16
2,Agent_4-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,25,20
2,Agent_4-Agent_8,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,26,12
2,Agent_5-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: mirroring last move,6,29
2,Agent_5-Agent_2,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,9,26
2,Agent_5-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,38
2,Agent_5-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,15,29
2,Agent_5-Agent_5,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,21,21
2,Agent_5-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,21,21
2,Agent_5-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,21,25
2,Agent_5-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,21,17
2,Agent_6-Agent_1,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,22,30
2,Agent_6-Agent_2,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,27,26
2,Agent_6-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,32,38
2,Agent_6-Agent_4,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,33,30
2,Agent_6-Agent_5,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,38,21
2,Agent_6-Agent_6,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,40,40
2,Agent_6-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,41,26
2,Agent_6-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,42,18
2,Agent_7-Agent_1,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,31,30
2,Agent_7-Agent_2,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,36,26
2,Agent_7-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,41,38
2,Agent_7-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,46,30
2,Agent_7-Agent_5,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,51,21
2,Agent_7-Agent_6,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,52,43
2,Agent_7-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,54,54
2,Agent_7-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,55,19
2,Agent_8-Agent_1,D-D,1-1,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: mirroring last move,20,31
2,Agent_8-Agent_2,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,25,26
2,Agent_8-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,30,38
2,Agent_8-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,35,30
2,Agent_8-Agent_5,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,40,21
2,Agent_8-Agent_6,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,41,44
2,Agent_8-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,42,56
2,Agent_8-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,44,44
3,Agent_1-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,2,2
3,Agent_1-Agent_2,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,3,1
3,Agent_1-Agent_3,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,4,1
3,Agent_1-Agent_4,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,9,0
3,Agent_1-Agent_5,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,10,1
3,Agent_1-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,15,0
3,Agent_1-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,16,1
3,Agent_1-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,17,1
3,Agent_2-Agent_1,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,2,18
3,Agent_2-Agent_2,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,4,4
3,Agent_2-Agent_3,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,9,1
3,Agent_2-Agent_4,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: mirroring last move,10,1
3,Agent_2-Agent_5,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,11,2
3,Agent_2-Agent_6,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,16,0
3,Agent_2-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,17,2
3,Agent_2-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,18,2
3,Agent_3-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,1,23
3,Agent_3-Agent_2,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,2,19
3,Agent_3-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,8,8
3,Agent_3-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,9,2
3,Agent_3-Agent_5,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,10,3
3,Agent_3-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,15,0
3,Agent_3-Agent_7,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Grim Trigger: defecting after observed defection,16,3
3,Agent_3-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,16,7
3,Agent_4-Agent_1,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,2,28
3,Agent_4-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,2,24
3,Agent_4-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,5,19
3,Agent_4-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,7,7
3,Agent_4-Agent_5,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,8,4
3,Agent_4-Agent_6,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,13,0
3,Agent_4-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,13,8
3,Agent_4-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,13,12
3,Agent_5-Agent_1,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,5,29
3,Agent_5-Agent_2,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,6,25
3,Agent_5-Agent_3,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,11,19
3,Agent_5-Agent_4,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,16,13
3,Agent_5-Agent_5,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,18,18
3,Agent_5-Agent_6,D-C,5-0,Contrite Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,23,0
3,Agent_5-Agent_7,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,24,9
3,Agent_5-Agent_8,D-D,1-1,Contrite Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,25,13
3,Agent_6-Agent_1,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,0,34
3,Agent_6-Agent_2,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Tit-for-Tat: mirroring opponent's last move,0,30
3,Agent_6-Agent_3,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,3,22
3,Agent_6-Agent_4,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Generous Tit-for-Tat: forgiving defection,6,16
3,Agent_6-Agent_5,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: mirroring opponent's last move,6,30
3,Agent_6-Agent_6,C-C,3-3,Contrite Tit-for-Tat: apologizing for unintended defection,Contrite Tit-for-Tat: apologizing for unintended defection,12,12
3,Agent_6-Agent_7,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,12,14
3,Agent_6-Agent_8,C-D,0-5,Contrite Tit-for-Tat: apologizing for unintended defection,Grim Trigger: defecting after observed defection,12,18
3,Agent_7-Agent_1,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,15,35
3,Agent_7-Agent_2,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,16,31
3,Agent_7-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,21,22
3,Agent_7-Agent_4,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,26,16
3,Agent_7-Agent_5,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,27,31
3,Agent_7-Agent_6,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,32,12
3,Agent_7-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,34,34
3,Agent_7-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,35,19
3,Agent_8-Agent_1,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,20,36
3,Agent_8-Agent_2,D-D,1-1,Grim Trigger: defecting after observed defection,Tit-for-Tat: mirroring opponent's last move,21,32
3,Agent_8-Agent_3,D-C,5-0,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: forgiving defection,26,22
3,Agent_8-Agent_4,D-D,1-1,Grim Trigger: defecting after observed defection,Generous Tit-for-Tat: mirroring last move,27,17
3,Agent_8-Agent_5,D-D,1-1,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: mirroring opponent's last move,28,32
3,Agent_8-Agent_6,D-C,5-0,Grim Trigger: defecting after observed defection,Contrite Tit-for-Tat: apologizing for unintended defection,33,12
3,Agent_8-Agent_7,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,34,36
3,Agent_8-Agent_8,D-D,1-1,Grim Trigger: defecting after observed defection,Grim Trigger: defecting after observed defection,36,36
4,Agent_1-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,6
4,Agent_1-Agent_2,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Tit-for-Tat: mirroring opponent's last move,7,1
4,Agent_1-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,10,3
4,Agent_1-Agent_4,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,13,3
4,Agent_1-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,18,0
4,Agent_1-Agent_6,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Contrite Tit-for-Tat: mirroring opponent's last move,18,5
4,Agent_1-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,18,5
4,Agent_1-Agent_8,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,18,5
4,Agent_2-Agent_1,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,6,18
4,Agent_2-Agent_2,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Tit-for-Tat: mirroring opponent's last move,8,8
4,Agent_2-Agent_3,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,13,3
4,Agent_2-Agent_4,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Generous Tit-for-Tat: forgiving defection,18,3
4,Agent_2-Agent_5,D-C,5-0,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: apologizing for unintended defection,23,0
4,Agent_2-Agent_6,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Contrite Tit-for-Tat: mirroring opponent's last move,24,6
4,Agent_2-Agent_7,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,25,6
4,Agent_2-Agent_8,D-D,1-1,Tit-for-Tat: mirroring opponent's last move,Grim Trigger: defecting after observed defection,26,6
4,Agent_3-Agent_1,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,6,21
4,Agent_3-Agent_2,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Tit-for-Tat: mirroring opponent's last move,6,31
4,Agent_3-Agent_3,C-C,3-3,Generous Tit-for-Tat: forgiving defection,Generous Tit-for-Tat: forgiving defection,12,12
4,Agent_3-Agent_4,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Generous Tit-for-Tat: mirroring last move,13,4
4,Agent_3-Agent_5,D-C,5-0,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: apologizing for unintended defection,18,0
4,Agent_3-Agent_6,D-D,1-1,Generous Tit-for-Tat: mirroring last move,Contrite Tit-for-Tat: mirroring opponent's last move,19,7
4,Agent_3-Agent_7,C-D,0-5,Generous Tit-for-Tat: forgiving defection,Grim Trigger: defecting after observed defection,19,11
